rtb_connection_id,rtb_connection_name,rtb_daily_spend,filter_type,blocked_app_id,blocked_app_name,blocked_account_id,blocked_account_name,app_daily_revenue,uplift_score
6780bd430510f6af103e8a71,RTB - Temu Hybrid US iOS,170676.08,allow,624d1d920ea4f6b17766ae63,Block Blast-ios,606c7bac7a37680015801ad8,jiayou,120963.73,20645614933.66
679322307f3abac79b0c54d4,RTB - Temu Hybrid EU iOS,119754.06,allow,624d1d920ea4f6b17766ae63,Block Blast-ios,606c7bac7a37680015801ad8,jiayou,120963.73,14485897741.92
685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,70107.26,allow,624d1d920ea4f6b17766ae63,Block Blast-ios,606c7bac7a37680015801ad8,jiayou,120963.73,8480435233.12
6488abee95097b18bf6f12b6,RTB - Moloco Video US EP (iOS Click Settings),170097.72,deny,575d1cfa8eee0c91140000be,Snaptube,575d1c861295e1447c0000e5,snaptube,31988.08,5441099655.63
6793206500696fce1a6ca07e,RTB - Temu Hybrid Glo iOS,42784.7,allow,624d1d920ea4f6b17766ae63,Block Blast-ios,606c7bac7a37680015801ad8,jiayou,120963.73,5175396692.74
6466ec2e03589dafe3125756,RTB- Yeahmobi US Main EP,41260.89,deny,624d1d920ea4f6b17766ae63,Block Blast-ios,606c7bac7a37680015801ad8,jiayou,120963.73,4991070750.45
674d58062be0a4da17375426,RTB - Temu Hybrid US,196998.86,allow,57979405fb0fb7fc6e0000a2,Solitaire Collection Windows,579643ec6c081adf5c00004c,Microsoft Casual Games,22055.69,4344945250.7
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,575d1cfa8eee0c91140000be,Snaptube,575d1c861295e1447c0000e5,snaptube,31988.08,4085540225.16
6780bd430510f6af103e8a71,RTB - Temu Hybrid US iOS,170676.08,allow,57979405fb0fb7fc6e0000a2,Solitaire Collection Windows,579643ec6c081adf5c00004c,Microsoft Casual Games,22055.69,3764378243.99
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,5b2abc08c4867b46785c2206,Grindr - iOS,5b2aad55ec47af23be0124fc,Grindr,28158.76,3596456713.07
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,63d77f6407dd8c480b4ebaa1,Reelshort-Android,59baf611f2287a750a0034c2,CrazyMaple Studio,27000.29,3448495711.14
67690a997f53d01c71ab4768,RTB - Temu Hybrid EU,154959.83,allow,57979405fb0fb7fc6e0000a2,Solitaire Collection Windows,579643ec6c081adf5c00004c,Microsoft Casual Games,22055.69,3417745570.04
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,67a5cb9db7c0c84dcaf1eead,Melolo,67a5bd8b7e5a1b00114a860e,POLIGON PTE LTD,26580.17,3394837909.82
62c25c35fde7e51b65a10256,RTB - Mintegral US Video AD TEST,38854.43,allow,633549fb3901c096a37b2893,Block Juggle—GP,606c7bac7a37680015801ad8,jiayou,81587.6,3170039618.44
685a24eb57e688edba53be38,RTB - ByteDance - JP only (Main) - new,26018.69,allow,624d1d920ea4f6b17766ae63,Block Blast-ios,606c7bac7a37680015801ad8,jiayou,120963.73,3147317246.04
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,63d77e2191f962a0f3ba0fbc,Reelshort-iOS,59baf611f2287a750a0034c2,CrazyMaple Studio,24570.18,3138120871.78
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,68887aeb5f7b35e31f06647a,Word Solitaire: Associations IOS,6021599b8b3e5600159fcc76,HITAPPS GAMES LTD,24094.42,3077355772.27
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,689b0fdef369593cb0e287e9,FreeReels-安卓,67c01767cc8ae200116e5d00,Skywork AI PTELTD,23014.66,2939448422.29
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,5f07f6f990f19b0001fa32ac,Lark Player,575d1c861295e1447c0000e5,snaptube,22220.08,2837963580.68
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,685b5cb975c4436861cc7c72,Mahjong - Royal Tiles GP,67b5bff30471850011443643,HURELAX PTE LTD,21957.83,2804469448.93
674d58062be0a4da17375426,RTB - Temu Hybrid US,196998.86,allow,66d6b892e6845db6f88fb048,com.xiaomi.mipicks,66d6b6896f113e001198b89c,Xiaomi Group,13859.52,2730309061.96
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,6716548809f72ec0f50798ed,Vinted IOS,670cfa366f113e00119a799f,Vinted,21289.81,2719149577.11
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,5dfae2bf66091a78d58169d1,Words With Friends 3 Word Game,56c3a378adccd1cb7e00000a,Zynga,21220.49,2710295844.65
673598849d6a7bcf892e103c,RTB - Temu Hybrid Glo,122571.76,allow,57979405fb0fb7fc6e0000a2,Solitaire Collection Windows,579643ec6c081adf5c00004c,Microsoft Casual Games,22055.69,2703404431.36
679322307f3abac79b0c54d4,RTB - Temu Hybrid EU iOS,119754.06,allow,57979405fb0fb7fc6e0000a2,Solitaire Collection Windows,579643ec6c081adf5c00004c,Microsoft Casual Games,22055.69,2641258130.58
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,5c708b8a680cf16c1f43417f,Musi - Simple Music Streaming,5bccfdfc02937a3064660fb7,Musi Inc.,20609.05,2632202690.3
674d58062be0a4da17375426,RTB - Temu Hybrid US,196998.86,allow,62d5275500cb8a913fd2b4dd,VPN - Super Unlimited Proxy,629f58df585252001b83d5f1,Super Unlimited Inc.,12509.53,2464363189.19
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,67078f17c81241f35a6237cb,iOS 365Scores: Live Scores & News,67078359be02e20011a686ec,365scores,18610.82,2376986574.52
6780bd430510f6af103e8a71,RTB - Temu Hybrid US iOS,170676.08,allow,66d6b892e6845db6f88fb048,com.xiaomi.mipicks,66d6b6896f113e001198b89c,Xiaomi Group,13859.52,2365488041.67
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,66857e436204497f762a9aad,Tumblr,668545a239a54a0011299e6e,Automattic,18507.87,2363838146.68
67690a997f53d01c71ab4768,RTB - Temu Hybrid EU,154959.83,allow,6571c9ecba6511036ea4df55,Eyecon,6570788bee73b50011dbb6f6,Eyecon Global Ltd,14719.61,2280948834.07
6447f2b719cf692424a1aa34,RTB - Moloco Video EU EP (iOS Click Settings),70148.43,deny,575d1cfa8eee0c91140000be,Snaptube,575d1c861295e1447c0000e5,snaptube,31988.08,2243913809.42
685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,70107.26,allow,575d1cfa8eee0c91140000be,Snaptube,575d1c861295e1447c0000e5,snaptube,31988.08,2242596717.51
674d58062be0a4da17375426,RTB - Temu Hybrid US,196998.86,allow,69437dbc01d2a42bf6087b8f,Scoopz: Your People Your Video,69379d46192ce0aadaecc874,Particle Media Inc,11043.8,2175616629.12
67690a997f53d01c71ab4768,RTB - Temu Hybrid EU,154959.83,allow,66d6b892e6845db6f88fb048,com.xiaomi.mipicks,66d6b6896f113e001198b89c,Xiaomi Group,13859.52,2147668419.96
6780bd430510f6af103e8a71,RTB - Temu Hybrid US iOS,170676.08,allow,62d5275500cb8a913fd2b4dd,VPN - Super Unlimited Proxy,629f58df585252001b83d5f1,Super Unlimited Inc.,12509.53,2135077576.22
6488abee95097b18bf6f12b6,RTB - Moloco Video US EP (iOS Click Settings),170097.72,deny,6111ed034fa8e426cba05ace,Vidmate,6108e1635335b40017097948,new insight,12433.16,2114852620.73
674d58062be0a4da17375426,RTB - Temu Hybrid US,196998.86,allow,698a67f2da615c18d6dab1bd,Character.ai,698a6771eea67583ba0bada3,CharacterAI,10695.24,2106949417.86
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,685b5c3275c4436861cc7bec,Mahjong - Royal Tiles IOS,67b5bff30471850011443643,HURELAX PTE LTD,16356.98,2089124925.94
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,5d3e9f2d7ea085001866a696,扫描全能王,5d3a5de9ddc71000189c7a84,"Shanghai Linguan Data Co., Ltd.",16258.71,2076573701.21
67690a997f53d01c71ab4768,RTB - Temu Hybrid EU,154959.83,allow,62d5275500cb8a913fd2b4dd,VPN - Super Unlimited Proxy,629f58df585252001b83d5f1,Super Unlimited Inc.,12509.53,1938474684.22
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,638badd694d1fb9053c85621,Locket iOS,638badabfc61bb001443e715,"Locket Labs, Inc",14851.23,1896810146.66
6780bd430510f6af103e8a71,RTB - Temu Hybrid US iOS,170676.08,allow,69437dbc01d2a42bf6087b8f,Scoopz: Your People Your Video,69379d46192ce0aadaecc874,Particle Media Inc,11043.8,1884913027.29
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,6571c9ecba6511036ea4df55,Eyecon,6570788bee73b50011dbb6f6,Eyecon Global Ltd,14719.61,1879999338.64
64a3cf8ca9fb64648ab7be46,RTB - Yeahmobi SG Video,15488.31,deny,624d1d920ea4f6b17766ae63,Block Blast-ios,606c7bac7a37680015801ad8,jiayou,120963.73,1873524247.88
5bc0e200eb95ad0016cfb668,RTB - Moloco Video EU EP (Android Click Settings),58244.16,deny,575d1cfa8eee0c91140000be,Snaptube,575d1c861295e1447c0000e5,snaptube,31988.08,1863118915.8
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,62a0dc588e56934e78819436,TextNow Android,622a3f10c690c40013e4728e,TextNow,14509.4,1853150272.42
6780bd430510f6af103e8a71,RTB - Temu Hybrid US iOS,170676.08,allow,698a67f2da615c18d6dab1bd,Character.ai,698a6771eea67583ba0bada3,CharacterAI,10695.24,1825421056.46
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,66a0d468e33c9a548741a772,Poly.AI iOS,6698b45b60e2ea00114aa807,Poly.AI Android,14239.11,1818629086.15
685a231457e688edba53be35,RTB - ByteDance - KR only (Main) - new,14772.99,allow,624d1d920ea4f6b17766ae63,Block Blast-ios,606c7bac7a37680015801ad8,jiayou,120963.73,1786995581.17
64a5e5d6272809611bca93b7,RTB - Moloco Video US EP (Android Click Settings),55459.07,deny,575d1cfa8eee0c91140000be,Snaptube,575d1c861295e1447c0000e5,snaptube,31988.08,1774029274.83
674d58062be0a4da17375426,RTB - Temu Hybrid US,196998.86,allow,69b1908779865051d32f1222,"Character AI: Chat, Talk, Text",698a6771eea67583ba0bada3,CharacterAI,8879.57,1749265378.66
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,68515eedd1432abf30525019,Block Crush GP,683bc1bb4c15ca0011ad2b91,WONDERFUL TYCOON LIMITED,13430.14,1715307100.36
67690a997f53d01c71ab4768,RTB - Temu Hybrid EU,154959.83,allow,69437dbc01d2a42bf6087b8f,Scoopz: Your People Your Video,69379d46192ce0aadaecc874,Particle Media Inc,11043.8,1711345866.8
673598849d6a7bcf892e103c,RTB - Temu Hybrid Glo,122571.76,allow,66d6b892e6845db6f88fb048,com.xiaomi.mipicks,66d6b6896f113e001198b89c,Xiaomi Group,13859.52,1698785414.13
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,67e244a666c089d2cb4950a2,V380 Pro,67e22d64b039580011378f33,"Guangzhou Hongshi information Technology Co., Ltd.",13133.84,1677463473.11
679322307f3abac79b0c54d4,RTB - Temu Hybrid EU iOS,119754.06,allow,66d6b892e6845db6f88fb048,com.xiaomi.mipicks,66d6b6896f113e001198b89c,Xiaomi Group,13859.52,1659733458.72
67690a997f53d01c71ab4768,RTB - Temu Hybrid EU,154959.83,allow,698a67f2da615c18d6dab1bd,Character.ai,698a6771eea67583ba0bada3,CharacterAI,10695.24,1657332054.54
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,686eb03d675b99fe079dac34,Arrows Android,6107c3b4abaef100175b9029,Lessmore UG (haftungsbeschränkt),12582.25,1607013171.24
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,62d5275500cb8a913fd2b4dd,VPN - Super Unlimited Proxy,629f58df585252001b83d5f1,Super Unlimited Inc.,12509.53,1597725941.89
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,6111ed034fa8e426cba05ace,Vidmate,6108e1635335b40017097948,new insight,12433.16,1587972284.85
685a21266d0d8332fec4ca4a,RTB - ByteDance Global (Main) - new,70107.26,allow,57979405fb0fb7fc6e0000a2,Solitaire Collection Windows,579643ec6c081adf5c00004c,Microsoft Casual Games,22055.69,1546263746.26
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,689c4f436dce1f7513be19b9,Arrows – Puzzle Escape,6107c3b4abaef100175b9029,Lessmore UG (haftungsbeschränkt),12040.87,1537868912.22
673598849d6a7bcf892e103c,RTB - Temu Hybrid Glo,122571.76,allow,62d5275500cb8a913fd2b4dd,VPN - Super Unlimited Proxy,629f58df585252001b83d5f1,Super Unlimited Inc.,12509.53,1533315147.08
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,5ee8976e2df77a0001480c94,ZEDGE Wallpapers & Ringtones,5af5b8f9e408f136156e7cae,"Zedge, Inc.",11990.85,1531479840.16
674d58062be0a4da17375426,RTB - Temu Hybrid US,196998.86,allow,68762a46e27c18d19b12edde,Sled Surfers iOS_CL,59e4bb543f0fa9a20900afa3,TabTale LTD,7751.98,1527131654.76
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,66c4130fe2d733cb76cdd336,NetShort_IOS,66bf1c62ddea6f0011b313a9,NETSTORY PTE LTD,11871.59,1516247475.45
6780bd430510f6af103e8a71,RTB - Temu Hybrid US iOS,170676.08,allow,69b1908779865051d32f1222,"Character AI: Chat, Talk, Text",698a6771eea67583ba0bada3,CharacterAI,8879.57,1515530381.73
679322307f3abac79b0c54d4,RTB - Temu Hybrid EU iOS,119754.06,allow,62d5275500cb8a913fd2b4dd,VPN - Super Unlimited Proxy,629f58df585252001b83d5f1,Super Unlimited Inc.,12509.53,1498067049.08
674d58062be0a4da17375426,RTB - Temu Hybrid US,196998.86,allow,664e2850d8ed690a5fd5d88f,Magic Sort,664e27f28ffbbf0011f1d3b8,Grand Games,7569.24,1491132334.77
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,66f38672cde9700bb6f022ba,美圖秀秀,66f36da16f113e0011999ff8,Meitu China,11657.35,1488885366.73
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,5b2abc52c4867b46785c2450,Grindr - Android,5b2aad55ec47af23be0124fc,Grindr,11591.24,1480441229.8
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,686cdae238a354d88e4ccb38,Hexa Away_iOS,5b69051b3a5ab61db2c22189,株式会社GOODROID,11263.47,1438578906.49
674d58062be0a4da17375426,RTB - Temu Hybrid US,196998.86,allow,69437e6fed3b627e3079edb8,NewsBreak: Local News & Alerts,69379d46192ce0aadaecc874,Particle Media Inc,7281.84,1434514265.86
674d58062be0a4da17375426,RTB - Temu Hybrid US,196998.86,allow,69b7c74fe797e72329f6938f,zhouwu19894325-gmail-com_com-toplinkc-foxexcellent,6297c4bc012073001b3df035,Yandex Inc.,7266.15,1431422471.8
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,64c35f65eaf5dbf4a692b175,Capcut_android,64c3551f1e5137001122d418,BYTEDANCE PTE LTD,11060.18,1412614345.59
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,69437dbc01d2a42bf6087b8f,Scoopz: Your People Your Video,69379d46192ce0aadaecc874,Particle Media Inc,11043.8,1410522257.11
68a44d31ab7c18b08d2d2e97,RTB - Temu Hybrid EU iOS Exp,17010.95,allow,633549fb3901c096a37b2893,Block Juggle—GP,606c7bac7a37680015801ad8,jiayou,81587.6,1387882877.07
67690a997f53d01c71ab4768,RTB - Temu Hybrid EU,154959.83,allow,69b1908779865051d32f1222,"Character AI: Chat, Talk, Text",698a6771eea67583ba0bada3,CharacterAI,8879.57,1375976831.42
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,698a67f2da615c18d6dab1bd,Character.ai,698a6771eea67583ba0bada3,CharacterAI,10695.24,1366003094.81
674d58062be0a4da17375426,RTB - Temu Hybrid US,196998.86,allow,5d8977f0c8e0320017598a33,Turbo,5d76031d57ec4f0017743734,INNOVATIVE CONNECTING PTE.LIMITED,6929.7,1365142655.8
673598849d6a7bcf892e103c,RTB - Temu Hybrid Glo,122571.76,allow,69437dbc01d2a42bf6087b8f,Scoopz: Your People Your Video,69379d46192ce0aadaecc874,Particle Media Inc,11043.8,1353658399.98
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,5af2c576731d33224a6b9f2d,캐시워크 - 돈버는 만보기 잠금화면,5af2ae1e0f25612233aa2819,캐시워크,10592.81,1352921406.3
6780bd430510f6af103e8a71,RTB - Temu Hybrid US iOS,170676.08,allow,68762a46e27c18d19b12edde,Sled Surfers iOS_CL,59e4bb543f0fa9a20900afa3,TabTale LTD,7751.98,1323077931.99
679322307f3abac79b0c54d4,RTB - Temu Hybrid EU iOS,119754.06,allow,69437dbc01d2a42bf6087b8f,Scoopz: Your People Your Video,69379d46192ce0aadaecc874,Particle Media Inc,11043.8,1322540280.51
6780bd430510f6af103e8a71,RTB - Temu Hybrid US iOS,170676.08,allow,661898f2c0c070078a977fb4,Goods Sorting: Match 3 Puzzle iOS PM_1945,5a57133a3610bbb671016ff3,FALCON GLOBAL LTD.,7745.14,1321910884.44
673598849d6a7bcf892e103c,RTB - Temu Hybrid Glo,122571.76,allow,698a67f2da615c18d6dab1bd,Character.ai,698a6771eea67583ba0bada3,CharacterAI,10695.24,1310933985.18
674d58062be0a4da17375426,RTB - Temu Hybrid US,196998.86,allow,68d4fc1229cff6c015a9238b,Dream11 Android,68d4f92fa6eceade8070c48d,Sporta Technologies Pvt Ltd,6579.57,1296167533.17
6780bd430510f6af103e8a71,RTB - Temu Hybrid US iOS,170676.08,allow,664e2850d8ed690a5fd5d88f,Magic Sort,664e27f28ffbbf0011f1d3b8,Grand Games,7569.24,1291888803.21
674d58062be0a4da17375426,RTB - Temu Hybrid US,196998.86,allow,68ee72e79797ab8c2943d2d9,Pixel Flow!,68ed0a0c4cac2a9dc3250a10,Loom Games Oyun Yazilim ve Pazarlam,6504.17,1281313645.64
679322307f3abac79b0c54d4,RTB - Temu Hybrid EU iOS,119754.06,allow,698a67f2da615c18d6dab1bd,Character.ai,698a6771eea67583ba0bada3,CharacterAI,10695.24,1280798021.5
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,661c9929d4cf07f390cebecb,iCSee,658a2fc2ab2b4800112923f1,HANGZHOU JF SOFTWARE CO LTD,10020.48,1279822369.19
68a44f02f0c5212b46f5210f,RTB - Temu Hybrid US iOS Exp,15661.05,allow,633549fb3901c096a37b2893,Block Juggle—GP,606c7bac7a37680015801ad8,jiayou,81587.6,1277747272.21
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,50046b006d791be34e17e959,Hay Day IOS,561e8d936b8d90f61a000ade,Supercell,9804.56,1252245006.23
6780bd430510f6af103e8a71,RTB - Temu Hybrid US iOS,170676.08,allow,69437e6fed3b627e3079edb8,NewsBreak: Local News & Alerts,69379d46192ce0aadaecc874,Particle Media Inc,7281.84,1242835981.02
6780bd430510f6af103e8a71,RTB - Temu Hybrid US iOS,170676.08,allow,69b7c74fe797e72329f6938f,zhouwu19894325-gmail-com_com-toplinkc-foxexcellent,6297c4bc012073001b3df035,Yandex Inc.,7266.15,1240157309.22
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,67f64bb2ee3e8a4c67ae7434,Bubble Buster,634d301fa3774b001b7c0dbc,ToGather Fun Limited,9661.25,1233941469.42
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,68515f1b9f7ebc7d027598ec,Block Crush iOS,683bc1bb4c15ca0011ad2b91,WONDERFUL TYCOON LIMITED,9660.18,1233804899.25
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,640554dbf2aab3d34f7b4432,imo_stable,63f725cfaa034900149db38c,Bigo,9425.93,1203886466.78
67690a997f53d01c71ab4768,RTB - Temu Hybrid EU,154959.83,allow,68762a46e27c18d19b12edde,Sled Surfers iOS_CL,59e4bb543f0fa9a20900afa3,TabTale LTD,7751.98,1201245849.32
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,68f7eda0b65407fe11cbcc7c,Arrow Out,5f064bf93191d60018f0fd5a,Lion Studios,9395.23,1199964873.52
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,671654af58450cca797bb25d,Vinted Android,670cfa366f113e00119a799f,Vinted,9371.24,1196901022.66
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,65714019a5cc307500171031,ShortTV,655c62f25942160011cb5305,SHUNYOU PTE LTD,9349.53,1194128027.82
6780bd430510f6af103e8a71,RTB - Temu Hybrid US iOS,170676.08,allow,5d8977f0c8e0320017598a33,Turbo,5d76031d57ec4f0017743734,INNOVATIVE CONNECTING PTE.LIMITED,6929.7,1182733732.4
67690a997f53d01c71ab4768,RTB - Temu Hybrid EU,154959.83,allow,664e2850d8ed690a5fd5d88f,Magic Sort,664e27f28ffbbf0011f1d3b8,Grand Games,7569.24,1172928687.81
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,6266b49b6a7efba7e6ccbbe1,Travel Town iOS,561e8d966b8d90f61a0033c4,Moon Active,9127.25,1165738153.86
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,5ae1d7c5cf3ad762761bbca1,Badoo - Free Chat & Dating App,5aafdd4a0520357fabf54aa6,Badoo,8985.41,1147622738.88
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,6785d3c3d85b8663adee2cba,Screwdom_IOS_com.dino.screwdom,5ce32f41e15f77001148e36d,Zego Global Pte Ltd,8932.18,1140824356.82
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,69b1908779865051d32f1222,"Character AI: Chat, Talk, Text",698a6771eea67583ba0bada3,CharacterAI,8879.57,1134105024.37
67690a997f53d01c71ab4768,RTB - Temu Hybrid EU,154959.83,allow,69437e6fed3b627e3079edb8,NewsBreak: Local News & Alerts,69379d46192ce0aadaecc874,Particle Media Inc,7281.84,1128392763.18
67690a997f53d01c71ab4768,RTB - Temu Hybrid EU,154959.83,allow,69b7c74fe797e72329f6938f,zhouwu19894325-gmail-com_com-toplinkc-foxexcellent,6297c4bc012073001b3df035,Yandex Inc.,7266.15,1125960749.69
6780bd430510f6af103e8a71,RTB - Temu Hybrid US iOS,170676.08,allow,68d4fc1229cff6c015a9238b,Dream11 Android,68d4f92fa6eceade8070c48d,Sporta Technologies Pvt Ltd,6579.57,1122974992.99
685a263857e688edba53be43,RTB - Bytedance - CA AU EG NZ (Main) - new,9220.29,allow,624d1d920ea4f6b17766ae63,Block Blast-ios,606c7bac7a37680015801ad8,jiayou,120963.73,1115320899.23
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,62f26e8e348007e331ea2907,Dream League Soccer,6247027c20721a0018bb6528,First Touch Games,8708.89,1112305252.95
6780bd430510f6af103e8a71,RTB - Temu Hybrid US iOS,170676.08,allow,68ee72e79797ab8c2943d2d9,Pixel Flow!,68ed0a0c4cac2a9dc3250a10,Loom Games Oyun Yazilim ve Pazarlam,6504.17,1110105866.26
673598849d6a7bcf892e103c,RTB - Temu Hybrid Glo,122571.76,allow,69b1908779865051d32f1222,"Character AI: Chat, Talk, Text",698a6771eea67583ba0bada3,CharacterAI,8879.57,1088384663.89
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,5be9c1194d3adf04414b15de,Audiomack | Download New Music,5f73ab8ec84db80016b354bb,Audiomack Inc.,8411.9,1074374121.59
674d58062be0a4da17375426,RTB - Temu Hybrid US,196998.86,allow,686fe7c89e1a0892895a3bc0,Chess - Play & Learn,6863fe9df000940011f80bcb,Chesscom LLC,5453.61,1074355591.39
67690a997f53d01c71ab4768,RTB - Temu Hybrid EU,154959.83,allow,5d8977f0c8e0320017598a33,Turbo,5d76031d57ec4f0017743734,INNOVATIVE CONNECTING PTE.LIMITED,6929.7,1073824868.93
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,62314e03f09a34c4383095da,Pure Tuber,622f25f89bc0cb0014c6c06f,individual,8399.01,1072726851.98
674d58062be0a4da17375426,RTB - Temu Hybrid US,196998.86,allow,5c1cdefbd71d110017b3f88b,Words Of Wonders - iOS,5bb6123fa4ae3604537ad781,Fugo Games,5436.2,1070924423.16
679322307f3abac79b0c54d4,RTB - Temu Hybrid EU iOS,119754.06,allow,69b1908779865051d32f1222,"Character AI: Chat, Talk, Text",698a6771eea67583ba0bada3,CharacterAI,8879.57,1063364700.21
63c1a6cfdcb25879b250b23b,RTB - Moloco Native US EP,33001.75,deny,575d1cfa8eee0c91140000be,Snaptube,575d1c861295e1447c0000e5,snaptube,31988.08,1055662748.32
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,579b9dc8b8582d866e000061,Microsoft Solitaire Collection iOS,579643ec6c081adf5c00004c,Microsoft Casual Games,8209.79,1048560279.42
674d58062be0a4da17375426,RTB - Temu Hybrid US,196998.86,allow,6968b4cfde96560c91c4c11a,mliu43734-gmail-com_com-fly-ultra-free-vpn-high,6297c4bc012073001b3df035,Yandex Inc.,5233.05,1030904851.25
6494b97f1dc30324c5cbec24,RTB - Moloco Video APAC EP (iOS Click Settings),32212.31,deny,575d1cfa8eee0c91140000be,Snaptube,575d1c861295e1447c0000e5,snaptube,31988.08,1030410003.93
696a8b40850b5555fd0cb734,Albatross Americas - Fullscreen Display EP Test,127720.7,allow,5aafe5c62567717fa575bfc1,Badoo - The Dating App,5aafdd4a0520357fabf54aa6,Badoo,8024.24,1024861315.67
67690a997f53d01c71ab4768,RTB - Temu Hybrid EU,154959.83,allow,68d4fc1229cff6c015a9238b,Dream11 Android,68d4f92fa6eceade8070c48d,Sporta Technologies Pvt Ltd,6579.57,1019568852.75
6526e22dc0528e9f115f3b6f,RTB - Topon Video,31867.41,deny,575d1cfa8eee0c91140000be,Snaptube,575d1c861295e1447c0000e5,snaptube,31988.08,1019377217.74
67690a997f53d01c71ab4768,RTB - Temu Hybrid EU,154959.83,allow,68ee72e79797ab8c2943d2d9,Pixel Flow!,68ed0a0c4cac2a9dc3250a10,Loom Games Oyun Yazilim ve Pazarlam,6504.17,1007884745.04
